Transaction_ID,Order_Date,Customer_Name,Customer_Email,Product_SKU,Category,Quantity,Unit_Price,Gross_Sales,Discount_Pct,Net_Revenue,Payment_Type,Shipping_State,Shipping_City,Zip_Code,Order_Status,Return_Reason,Customer_Type,Coupon_Used,Store_Region,Loyalty_Pts,Notes
TXN-19742,11/2/2023,John Doe,user148@gmail.com,00522,Home & Kitchen,2,$43.30,$726.54,11%,763.54,cc,CA,Chicago,93588,PENDING,None,Returning,None,North,6,
TXN-79758,9/14/2023,John Doe,user149@gmail.com,00117,Toys,3,$272.51,$930.03,0,758.3,apple_pay,NY,San Francisco,22624,PENDING,Size,Returning,,South,196,
181235,2023-09-09,J. Doe, ,00373,Beauty,1,$192.80,$1109.04,0,851.85,PayPal,TX,San Francisco,95686,Completed,Defective,New,None,West,N/A,Call customer
TXN-59436,9/16/2023,John Doe,user151@gmail.com,00752,Electronics,2,$50.52,$1767.99,0,970.91,cc,Illinois,San Francisco,79226,Completed,Size,Returning,,South,922,
TXN-84289,8/9/2023,John Doe,user152@gmail.com,176,Books,3,$450.66,$1345.26,6%,277.24,cc,CA,NYC,86943,shipped,None,Returning,SUMMER10,East,166,
TXN-83919,4/19/2023,Jane Smith,user153@gmail.com,00793,Toys,3,$198.08,$1609.62,0,1187.84,Credit Card,il,Austin,17038,Completed,None,New,,South,858,
TXN-19963,6/20/2023,"SMITH, JANE",user154@gmail.com,00709,Beauty,3,$24.52,$909.99,0,1488.95,apple_pay,New York,Austin,82487,Refunded,None,Returning,WELCOME5,Northeast,676,
TXN-59816,2023-02-25,"SMITH, JANE",user155@gmail.com,00402,Home & Kitchen,1,$50.20,$731.33,0,1070.4,PayPal,FL,Austin,57277,Completed,Defective,Returning,,North,N/A,
TXN-50405,8/12/2023,J. Doe,user156@gmail.com,00204,home & kitchen,1,$101.82,$1173.27,18%,163.91,Credit Card,Texas,Chicago,22198,PENDING,,New,FREESHIP,West,12,
TXN-48253,7/13/2023,John Doe,user157@gmail.com,00842,Toys,2,$290.26,$754.37,0,577.29,PayPal,TX,Austin,45180,Refunded,Size,Returning,,North,171,
TXN-66973,5/14/2023,J. Doe,user158@gmail.com,00595,Electronics,3,$133.33,$869.89,0,941.3,STRIPE,Illinois,NYC,70012,Completed,Size,Returning,FREESHIP,North,971,
TXN-61864,6/27/2023,"SMITH, JANE",user159@gmail.com,00489,Apparel,4,$174.02,$1723.21,0,1290.67,STRIPE,NY,Austin,52030,PENDING,Size,New,,West,321,
123283,2023-07-11,J. Doe,user160@gmail.com,852,Books,4,$484.20,$1672.96,15%,,apple_pay,TX,Miami,57843,Completed,,Returning,WELCOME5,Northeast,N/A,
TXN-81516,3/22/2023,"SMITH, JANE",user161@gmail.com,00127,Books,4,$472.06,$814.47,0,1198.55,Credit Card,FL,Miami,28242,cancelled,Size,Returning,,East,674,
TXN-30203,12/14/2023,Jane Smith,user162@gmail.com,00175,Beauty,5,$244.83,$1101.21,0,764.85,apple_pay,il,San Francisco,57124,PENDING,,New,SUMMER10,North,787,
TXN-42536,11/22/2023,J. Doe,user163@gmail.com,00270,Books,5,$31.71,$1975.41,0,1019.43,apple_pay,Texas,Miami,23886,Completed,Defective,Returning,,East,227,
TXN-76935,12/17/2023,"SMITH, JANE",user164@gmail.com,00694,Books,5,$118.31,$1061.18,19%,1160.79,STRIPE,il,NYC,55215,Completed,None,Returning,SUMMER10,East,425,
TXN-21253,2023-02-27,Alice Brown, ,00245,Apparel,3,$178.10,$1676.40,0,786.46,cc,Florida,San Francisco,67431,Refunded,Late,New,,North,N/A,
TXN-49356,1/26/2023,Alice Brown,user166@gmail.com,00217,Electronics,3,$327.51,$1515.71,0,254.89,PayPal,il,NYC,82339,shipped,Late,Returning,None,West,237,
TXN-63090,11/6/2023,"doe, john",user167@gmail.com,00755,Books,4,$203.84,$1606.08,0,1325.82,apple_pay,Illinois,Miami,60965,Completed,Size,Returning,,South,285,
TXN-18200,10/4/2023,"SMITH, JANE",user168@gmail.com,291,apparel,3,$106.57,$670.93,20%,796.3,cc,Illinois,Miami,90125,Refunded,,New,SUMMER10,East,360,
TXN-70012,10/6/2023,Alice Brown,user169@gmail.com,00822,Apparel,5,$299.18,$1508.17,0,476.65,PayPal,TX,San Francisco,33992,cancelled,Size,Returning,,Northeast,397,
154819,2023-10-05,"SMITH, JANE",user170@gmail.com,00492,Beauty,2,$248.47,$1306.07,0,1379.55,PayPal,il,NYC,74178,cancelled,Size,Returning,WELCOME5,East,N/A,
TXN-69113,10/2/2023,J. Doe,user171@gmail.com,00109,Beauty,2,$105.61,$1075.92,0,846.76,apple_pay,FL,Miami,64477,Refunded,None,New,,South,84,
TXN-84107,1/26/2023,"doe, john",user172@gmail.com,00399,Electronics,3,$120.17,$933.01,19%,852.82,apple_pay,il,Chicago,24838,PENDING,Defective,Returning,FREESHIP,Northeast,843,
TXN-58085,9/27/2023,John Doe,user173@gmail.com,00878,Books,4,$277.71,$1984.66,0,162.6,PayPal,TX,San Francisco,68947,cancelled,Late,Returning,,North,449,
TXN-25386,4/7/2023,Alice Brown,user174@gmail.com,00702,Books,3,$431.91,$1415.39,0,647.97,STRIPE,NY,NYC,37124,Completed,,New,FREESHIP,Northeast,287,
TXN-88231,2023-09-06,J. Doe,user175@gmail.com,00820,Apparel,3,$290.64,$1928.60,0,776.48,Credit Card,NY,Miami,17770,cancelled,Size,Returning,,South,N/A,
TXN-42725,3/23/2023,J. Doe,user176@gmail.com,948,Home & Kitchen,4,$249.83,$1366.14,13%,945.44,apple_pay,Florida,San Francisco,93050,Completed,None,Returning,FREESHIP,East,465,
TXN-73968,6/19/2023,John Doe,user177@gmail.com,00989,Books,1,$368.16,$1187.67,0,999.57,cc,California,Chicago,62129,shipped,None,New,,South,506,
TXN-45197,6/27/2023,J. Doe,user178@gmail.com,00445,Toys,5,$73.99,$1778.63,0,1184.57,Credit Card,CA,San Francisco,92074,Refunded,Defective,Returning,SUMMER10,South,451,
TXN-69836,1/14/2023,"doe, john",user179@gmail.com,00805,Home & Kitchen,3,$87.90,$1899.09,0,418.29,cc,TX,San Francisco,58738,shipped,Defective,Returning,,West,640,
140043,2023-12-23,"doe, john", ,00539,books,1,$354.81,$501.63,20%,,Credit Card,NY,Chicago,39647,PENDING,None,New,SUMMER10,North,N/A,
TXN-55032,2/28/2023,Jane Smith,user181@gmail.com,00810,Home & Kitchen,4,$44.71,$1074.60,0,1098.84,Credit Card,California,Austin,58177,cancelled,Size,Returning,,West,792,
TXN-27451,11/22/2023,"doe, john",user182@gmail.com,00170,Toys,5,$14.15,$1475.03,0,665.75,PayPal,NY,Miami,90750,Refunded,Size,Returning,SUMMER10,North,143,
TXN-26142,10/24/2023,Jane Smith,user183@gmail.com,00459,Beauty,3,$397.63,$871.68,0,970.48,PayPal,il,Chicago,88644,PENDING,Late,New,,North,868,
TXN-96298,5/7/2023,"SMITH, JANE",user184@gmail.com,721,Toys,2,$376.44,$943.31,6%,1177.86,PayPal,Florida,Miami,24777,shipped,None,Returning,SUMMER10,Northeast,910,
TXN-11581,2023-06-11,"doe, john",user185@gmail.com,00496,Toys,4,$189.05,$1524.41,0,1146.46,Credit Card,CA,Chicago,18851,Completed,Late,Returning,,South,N/A,
TXN-15220,1/26/2023,Jane Smith,user186@gmail.com,00618,Apparel,5,$385.88,$1135.36,0,609.39,STRIPE,il,Chicago,30012,cancelled,Defective,New,FREESHIP,North,523,
TXN-36633,3/18/2023,J. Doe,user187@gmail.com,00500,Toys,1,$161.98,$1156.23,0,1430.61,PayPal,CA,NYC,21300,Refunded,Defective,Returning,,West,626,
TXN-89800,1/10/2023,Alice Brown,user188@gmail.com,00859,Books,2,$68.53,$1561.85,5%,254.11,cc,il,Chicago,43980,shipped,Late,Returning,WELCOME5,East,750,
TXN-25473,1/11/2023,Jane Smith,user189@gmail.com,00378,Toys,1,$138.85,$1962.58,0,945.02,apple_pay,Florida,Chicago,57202,Completed,None,New,,Northeast,170,
148193,2023-03-09,John Doe,user190@gmail.com,00687,Books,1,$121.92,$1263.24,0,75.62,Credit Card,New York,San Francisco,71835,cancelled,None,Returning,WELCOME5,South,N/A,
TXN-14635,9/26/2023,Alice Brown,user191@gmail.com,00858,Books,4,$120.01,$872.39,0,1374.62,cc,TX,San Francisco,84912,cancelled,Defective,Returning,,Northeast,689,
TXN-16903,3/8/2023,"SMITH, JANE",user192@gmail.com,147,beauty,1,$439.73,$1799.05,14%,497.68,STRIPE,Florida,San Francisco,58354,shipped,Late,New,FREESHIP,Northeast,248,
TXN-70807,6/19/2023,Jane Smith,user193@gmail.com,00891,Home & Kitchen,5,$382.64,$867.69,0,19.5,apple_pay,CA,NYC,80981,cancelled,Defective,Returning,,East,1,
TXN-96154,7/28/2023,Alice Brown,user194@gmail.com,00844,Apparel,1,$110.55,$1974.67,0,635.53,Credit Card,NY,Austin,22193,Completed,Size,Returning,None,East,469,
TXN-21128,2023-10-04,"SMITH, JANE", ,00236,Books,4,$46.67,$1351.73,0,658.12,PayPal,New York,Austin,44208,cancelled,None,New,,East,N/A,
TXN-51688,8/9/2023,"doe, john",user196@gmail.com,00176,Home & Kitchen,2,$392.17,$1377.06,9%,167.43,apple_pay,Florida,Austin,63282,Completed,,Returning,FREESHIP,South,462,
TXN-50410,8/9/2023,John Doe,user197@gmail.com,00192,Home & Kitchen,3,$414.93,$1545.32,0,70.09,cc,NY,San Francisco,42534,cancelled,None,Returning,,Northeast,50,
TXN-98759,5/9/2023,"doe, john",user198@gmail.com,00131,Beauty,4,$282.42,$1325.18,0,151.14,Credit Card,NY,San Francisco,11567,Completed,Size,New,WELCOME5,South,843,
TXN-62505,6/22/2023,Alice Brown,user199@gmail.com,00760,Electronics,5,$297.20,$1876.14,0,121.73,Credit Card,New York,Miami,26880,Completed,Late,Returning,,North,43,
160423,2023-01-06,"SMITH, JANE",user200@gmail.com,543,Books,4,$253.10,$1074.09,18%,,PayPal,Texas,NYC,34530,cancelled,Late,Returning,None,South,N/A,Call customer
TXN-14541,10/20/2023,"SMITH, JANE",user201@gmail.com,00351,Books,3,$254.46,$1824.17,0,723.76,Credit Card,TX,Miami,27987,Refunded,Size,New,,Northeast,255,
TXN-92674,9/26/2023,John Doe,user202@gmail.com,00491,Books,3,$245.05,$1672.15,0,522.61,STRIPE,il,Austin,60905,cancelled,Size,Returning,SUMMER10,East,611,
TXN-38707,1/26/2023,J. Doe,user203@gmail.com,00159,Beauty,5,$185.14,$1375.98,0,356.82,PayPal,California,NYC,96096,shipped,Late,Returning,,Northeast,835,
TXN-17328,4/19/2023,Jane Smith,user204@gmail.com,00463,home & kitchen,2,$125.91,$977.01,16%,1371.83,Credit Card,Texas,Chicago,83873,shipped,,New,WELCOME5,West,555,
TXN-50508,2023-03-16,John Doe,user205@gmail.com,00192,Electronics,2,$304.81,$529.89,0,722.2,cc,Illinois,NYC,27103,cancelled,Size,Returning,,East,N/A,
TXN-17806,1/5/2023,"SMITH, JANE",user206@gmail.com,00821,Home & Kitchen,1,$424.78,$1791.00,0,1441.23,cc,FL,Chicago,23242,cancelled,Late,Returning,FREESHIP,South,999,
TXN-30644,12/14/2023,Alice Brown,user207@gmail.com,00598,Books,3,$95.36,$1953.11,0,1043.4,STRIPE,Texas,NYC,97232,PENDING,Size,New,,West,314,
TXN-48602,3/6/2023,Alice Brown,user208@gmail.com,101,Books,5,$201.88,$1991.42,6%,281.3,cc,Illinois,NYC,93839,PENDING,Defective,Returning,None,South,339,
TXN-20198,4/12/2023,J. Doe,user209@gmail.com,00271,Books,1,$412.61,$1505.04,0,1096.64,cc,Florida,San Francisco,44761,shipped,Size,Returning,,North,358,
133640,2023-02-24,John Doe, ,00149,Beauty,4,$368.97,$1953.65,0,1327.98,apple_pay,FL,Austin,81568,Refunded,Defective,New,None,Northeast,N/A,
TXN-95323,11/8/2023,"doe, john",user211@gmail.com,00562,Electronics,1,$154.51,$978.08,0,1427.98,Credit Card,Texas,NYC,59212,shipped,Defective,Returning,,Northeast,964,
TXN-22203,6/20/2023,"SMITH, JANE",user212@gmail.com,00594,Books,1,$221.35,$1480.45,18%,244.08,Credit Card,Texas,NYC,34901,Refunded,,Returning,FREESHIP,East,304,
TXN-41135,2/2/2023,Jane Smith,user213@gmail.com,00685,Toys,4,$85.26,$1041.24,0,647.13,cc,Illinois,Miami,36171,Completed,Defective,New,,South,174,
TXN-93648,5/3/2023,Jane Smith,user214@gmail.com,00964,Electronics,3,$394.59,$1206.42,0,1343.37,cc,California,Chicago,60793,shipped,Late,Returning,None,East,191,
TXN-68428,2023-01-09,Jane Smith,user215@gmail.com,00576,Apparel,2,$420.17,$1346.37,0,235.18,Credit Card,California,Austin,80968,Refunded,,Returning,,South,N/A,
TXN-82561,1/27/2023,Jane Smith,user216@gmail.com,938,toys,4,$483.16,$1530.60,20%,863.34,PayPal,Florida,Austin,20348,Refunded,Defective,New,WELCOME5,North,972,
TXN-68856,3/6/2023,"doe, john",user217@gmail.com,00927,Home & Kitchen,2,$30.91,$617.55,0,1027.86,PayPal,NY,Chicago,43801,cancelled,Defective,Returning,,North,397,
TXN-82923,7/18/2023,J. Doe,user218@gmail.com,00977,Apparel,5,$234.50,$1810.20,0,1181.96,STRIPE,Illinois,Chicago,64997,Completed,None,Returning,WELCOME5,South,580,
TXN-87061,10/25/2023,John Doe,user219@gmail.com,00208,Toys,1,$395.02,$1801.21,0,1321.4,apple_pay,TX,Miami,95824,Refunded,,New,,Northeast,484,
104910,2023-03-09,Jane Smith,user220@gmail.com,00247,Toys,5,$343.60,$1102.58,17%,,cc,New York,San Francisco,72287,cancelled,Late,Returning,SUMMER10,East,N/A,
TXN-49722,5/9/2023,Jane Smith,user221@gmail.com,00978,Books,1,$486.52,$841.94,0,457.72,apple_pay,Texas,Austin,64627,PENDING,Defective,Returning,,South,452,
TXN-37707,7/24/2023,Jane Smith,user222@gmail.com,00877,Toys,3,$412.30,$1272.90,0,246.87,cc,il,Miami,27779,PENDING,,New,SUMMER10,South,197,
TXN-36309,1/8/2023,John Doe,user223@gmail.com,00567,Electronics,3,$355.27,$910.97,0,1237.02,STRIPE,FL,San Francisco,99282,Completed,Size,Returning,,East,500,
TXN-87862,8/6/2023,Jane Smith,user224@gmail.com,700,Toys,3,$178.68,$1756.48,13%,1125.95,Credit Card,TX,San Francisco,60667,Completed,Size,Returning,WELCOME5,South,662,
TXN-39505,2023-11-07,J. Doe, ,00767,Beauty,5,$19.83,$1670.46,0,1153.68,Credit Card,Florida,NYC,94852,shipped,,New,,North,N/A,
TXN-39329,5/20/2023,J. Doe,user226@gmail.com,00829,Books,3,$217.67,$1064.71,0,529.58,cc,New York,Miami,49602,PENDING,,Returning,None,Northeast,104,
TXN-10963,9/22/2023,J. Doe,user227@gmail.com,00674,Books,5,$308.43,$947.71,0,171.08,Credit Card,Texas,Austin,93964,cancelled,Late,Returning,,East,671,
TXN-95389,5/7/2023,"doe, john",user228@gmail.com,00629,home & kitchen,1,$404.66,$1703.55,17%,994.19,PayPal,CA,Miami,48745,cancelled,None,New,None,West,754,
TXN-14629,10/23/2023,"SMITH, JANE",user229@gmail.com,00935,Home & Kitchen,3,$366.01,$833.54,0,806.61,apple_pay,Texas,Chicago,49347,shipped,,Returning,,South,300,
112793,2023-08-05,Alice Brown,user230@gmail.com,00364,Books,5,$383.83,$774.60,0,1022.77,cc,California,NYC,56567,shipped,Late,Returning,None,East,N/A,
TXN-58717,5/19/2023,J. Doe,user231@gmail.com,00574,Electronics,4,$36.30,$1451.60,0,874.67,STRIPE,California,Miami,35499,PENDING,Defective,New,,West,542,
TXN-49106,7/2/2023,"doe, john",user232@gmail.com,240,Home & Kitchen,3,$210.50,$1354.11,19%,223.4,PayPal,California,Miami,53598,shipped,Late,Returning,SUMMER10,North,462,
TXN-45851,4/25/2023,"doe, john",user233@gmail.com,00690,Home & Kitchen,4,$394.75,$1669.63,0,202.81,apple_pay,FL,Miami,66233,Refunded,None,Returning,,North,38,
TXN-79963,4/24/2023,J. Doe,user234@gmail.com,00114,Apparel,5,$103.38,$1515.12,0,943.76,PayPal,New York,Austin,50906,shipped,Defective,New,None,Northeast,602,
TXN-50123,2023-03-03,John Doe,user235@gmail.com,00405,Apparel,4,$366.64,$1394.55,0,513.37,PayPal,Texas,Miami,57087,shipped,Size,Returning,,West,N/A,
TXN-12506,4/8/2023,Alice Brown,user236@gmail.com,00234,Home & Kitchen,1,$298.95,$753.48,16%,1069.55,Credit Card,FL,Austin,80088,PENDING,Defective,Returning,SUMMER10,North,669,
TXN-12587,1/23/2023,John Doe,user237@gmail.com,00526,Beauty,4,$70.56,$879.11,0,1055.78,PayPal,CA,Austin,65164,Completed,,New,,East,637,
TXN-89381,12/5/2023,Jane Smith,user238@gmail.com,00950,Electronics,5,$362.20,$676.60,0,179.88,Credit Card,Florida,NYC,89823,shipped,Late,Returning,WELCOME5,East,720,
TXN-63707,5/6/2023,John Doe,user239@gmail.com,00661,Beauty,2,$347.22,$1221.00,0,359.41,Credit Card,California,San Francisco,85255,Refunded,Size,Returning,,North,798,
167070,2023-02-24,Alice Brown, ,203,apparel,2,$233.81,$1965.94,13%,,apple_pay,CA,San Francisco,32898,Completed,Late,New,FREESHIP,East,N/A,
TXN-65836,12/4/2023,John Doe,user241@gmail.com,00971,Electronics,1,$427.48,$1495.03,0,264.06,cc,Florida,Chicago,45167,Completed,Late,Returning,,East,187,
TXN-24920,7/13/2023,Jane Smith,user242@gmail.com,00378,Beauty,4,$401.95,$1473.27,0,1197.4,Credit Card,NY,San Francisco,30892,Completed,None,Returning,None,Northeast,694,
TXN-67430,3/20/2023,Jane Smith,user243@gmail.com,00897,Apparel,5,$24.12,$1526.70,0,1259.42,PayPal,Florida,Miami,24802,Refunded,None,New,,North,64,
TXN-44290,11/11/2023,John Doe,user244@gmail.com,00821,Books,5,$386.09,$1364.97,12%,1467.06,cc,il,Chicago,91033,Completed,None,Returning,WELCOME5,West,354,
TXN-96993,2023-11-21,Jane Smith,user245@gmail.com,00252,Toys,5,$36.74,$1465.10,0,243.82,apple_pay,Florida,NYC,19812,Refunded,Late,Returning,,South,N/A,
TXN-53371,5/2/2023,"SMITH, JANE",user246@gmail.com,00328,Toys,4,$207.61,$852.50,0,694.05,STRIPE,Florida,San Francisco,75333,Refunded,Late,New,SUMMER10,West,763,
TXN-95638,1/4/2023,Jane Smith,user247@gmail.com,00522,Electronics,5,$279.06,$1738.86,0,1189.76,STRIPE,TX,Chicago,83706,shipped,None,Returning,,East,372,
TXN-17113,4/28/2023,Jane Smith,user248@gmail.com,439,Toys,5,$303.98,$1574.99,16%,1076.71,Credit Card,California,NYC,10287,cancelled,Late,Returning,FREESHIP,Northeast,534,
TXN-59006,12/4/2023,John Doe,user249@gmail.com,00268,Beauty,2,$412.70,$1613.77,0,619.72,cc,Illinois,NYC,34581,Completed,None,New,,South,468,
124979,2023-12-11,John Doe,user250@gmail.com,00875,Beauty,1,$464.05,$1756.20,0,887.33,apple_pay,Florida,Chicago,76086,shipped,None,Returning,SUMMER10,Northeast,N/A,Call customer
TXN-16366,9/14/2023,"SMITH, JANE",user251@gmail.com,00594,Toys,2,$348.99,$760.48,0,1224.71,Credit Card,FL,Chicago,89450,cancelled,,Returning,,West,428,
TXN-89822,12/25/2023,"doe, john",user252@gmail.com,00380,beauty,3,$485.54,$1179.27,9%,215.89,STRIPE,il,Austin,81802,cancelled,,New,WELCOME5,South,214,
TXN-91810,12/10/2023,Alice Brown,user253@gmail.com,00453,Books,2,$490.85,$1475.13,0,1437.91,STRIPE,il,Austin,25126,cancelled,,Returning,,West,596,
TXN-84794,11/23/2023,Jane Smith,user254@gmail.com,00790,Books,5,$150.10,$1770.95,0,1214.37,STRIPE,California,San Francisco,59921,shipped,Defective,Returning,SUMMER10,South,273,
TXN-31094,2023-05-22,J. Doe, ,00249,Electronics,3,$109.96,$1311.76,0,544.44,apple_pay,California,Chicago,98542,PENDING,Size,New,,Northeast,N/A,
TXN-60972,4/17/2023,Alice Brown,user256@gmail.com,394,Books,1,$463.98,$1081.33,15%,1449.09,Credit Card,CA,Austin,36619,PENDING,None,Returning,WELCOME5,East,773,
TXN-87120,9/24/2023,"SMITH, JANE",user257@gmail.com,00301,Books,2,$154.15,$766.14,0,1027.16,PayPal,NY,Chicago,25643,Refunded,Defective,Returning,,West,285,
TXN-82954,5/5/2023,"doe, john",user258@gmail.com,00698,Apparel,1,$171.98,$1564.53,0,240.66,PayPal,Texas,Chicago,16665,PENDING,Late,New,None,Northeast,563,
TXN-56934,2/26/2023,Alice Brown,user259@gmail.com,00425,Toys,2,$478.92,$1280.91,0,1181.52,PayPal,FL,Chicago,80390,Refunded,Defective,Returning,,East,226,
127964,2023-11-11,J. Doe,user260@gmail.com,00469,Apparel,2,$475.65,$1427.42,20%,,STRIPE,CA,San Francisco,97679,cancelled,None,Returning,WELCOME5,Northeast,N/A,
TXN-91412,4/2/2023,Alice Brown,user261@gmail.com,00428,Beauty,1,$199.08,$1310.36,0,431.42,STRIPE,Texas,Chicago,76680,Refunded,None,New,,North,303,
TXN-95397,4/11/2023,"SMITH, JANE",user262@gmail.com,00184,Electronics,2,$486.10,$1659.98,0,804.48,Credit Card,New York,NYC,99837,Refunded,Defective,Returning,WELCOME5,Northeast,848,
TXN-67047,11/27/2023,John Doe,user263@gmail.com,00864,Books,2,$21.64,$1575.30,0,66.45,Credit Card,CA,NYC,43018,PENDING,Defective,Returning,,Northeast,841,
TXN-39837,5/14/2023,Jane Smith,user264@gmail.com,561,books,4,$222.18,$525.34,8%,806.9,STRIPE,California,Chicago,15965,Completed,Late,New,SUMMER10,East,805,
TXN-99899,2023-05-20,John Doe,user265@gmail.com,00388,Beauty,4,$203.61,$1491.08,0,716.24,STRIPE,New York,NYC,61248,PENDING,Late,Returning,,South,N/A,
TXN-49066,11/26/2023,Alice Brown,user266@gmail.com,00763,Apparel,1,$281.23,$1332.60,0,193.62,Credit Card,Illinois,Chicago,61653,PENDING,,Returning,SUMMER10,East,215,
TXN-55069,4/14/2023,Alice Brown,user267@gmail.com,00971,Toys,2,$88.87,$831.18,0,1253.78,PayPal,California,NYC,97946,PENDING,Defective,New,,Northeast,472,
TXN-94498,9/3/2023,J. Doe,user268@gmail.com,00787,Electronics,3,$58.12,$1588.38,20%,1427.79,cc,NY,NYC,23113,cancelled,,Returning,SUMMER10,South,325,
TXN-73682,8/11/2023,"SMITH, JANE",user269@gmail.com,00775,Apparel,5,$84.67,$1350.29,0,1213.47,apple_pay,NY,San Francisco,51053,shipped,Size,Returning,,West,283,
147118,2023-03-22,Alice Brown, ,00439,Beauty,4,$228.23,$1662.15,0,735.59,Credit Card,NY,Chicago,20744,cancelled,Size,New,WELCOME5,East,N/A,
TXN-92132,2/24/2023,John Doe,user271@gmail.com,00119,Toys,1,$408.19,$1368.35,0,1156.11,PayPal,CA,Chicago,44159,PENDING,,Returning,,West,669,
TXN-29481,6/13/2023,"doe, john",user272@gmail.com,890,Toys,3,$75.60,$1251.68,7%,601.21,STRIPE,CA,NYC,90482,shipped,,Returning,WELCOME5,West,163,
TXN-33480,10/19/2023,Alice Brown,user273@gmail.com,00993,Home & Kitchen,4,$470.20,$560.63,0,1144.59,PayPal,California,Austin,58422,shipped,Defective,New,,South,530,
TXN-57349,7/16/2023,Jane Smith,user274@gmail.com,00147,Electronics,3,$60.58,$1952.66,0,954.01,cc,TX,Chicago,81349,PENDING,Size,Returning,None,West,374,
TXN-87028,2023-11-27,John Doe,user275@gmail.com,00629,Apparel,4,$486.61,$834.35,0,614.7,cc,Florida,Miami,89195,Completed,,Returning,,South,N/A,
TXN-67658,3/8/2023,John Doe,user276@gmail.com,00626,books,3,$113.64,$780.36,16%,907.01,Credit Card,New York,Miami,53283,Completed,None,New,None,West,215,
TXN-87436,3/21/2023,Jane Smith,user277@gmail.com,00122,Home & Kitchen,1,$72.66,$1388.52,0,210.74,STRIPE,CA,Chicago,29249,Completed,Size,Returning,,East,944,
TXN-33597,9/13/2023,"SMITH, JANE",user278@gmail.com,00677,Books,1,$440.47,$1591.96,0,1233.74,Credit Card,New York,Miami,89498,Refunded,None,Returning,WELCOME5,South,850,
TXN-63840,10/5/2023,"SMITH, JANE",user279@gmail.com,00940,Home & Kitchen,5,$333.23,$896.78,0,1089.04,cc,Florida,Chicago,87410,Completed,Size,New,,West,394,
117329,2023-02-01,"doe, john",user280@gmail.com,635,Toys,4,$414.99,$1408.27,10%,,apple_pay,Illinois,Chicago,15116,PENDING,,Returning,SUMMER10,North,N/A,
TXN-73208,11/5/2023,"SMITH, JANE",user281@gmail.com,00652,Electronics,4,$265.80,$1055.57,0,74.72,STRIPE,FL,NYC,73192,Refunded,Late,Returning,,Northeast,823,
TXN-85513,2/14/2023,"doe, john",user282@gmail.com,00360,Beauty,2,$455.94,$625.73,0,901.46,STRIPE,FL,Austin,34775,Completed,Defective,New,SUMMER10,Northeast,7,
TXN-59155,11/7/2023,Alice Brown,user283@gmail.com,00923,Apparel,4,$187.51,$732.17,0,980.85,cc,TX,Chicago,65517,PENDING,Late,Returning,,Northeast,282,
TXN-99208,7/25/2023,"doe, john",user284@gmail.com,00523,Toys,5,$246.41,$1055.32,20%,388.13,cc,Illinois,Austin,62183,shipped,Defective,Returning,WELCOME5,West,801,
TXN-31206,2023-02-07,"SMITH, JANE", ,00510,Apparel,5,$310.87,$1526.85,0,87.56,apple_pay,CA,San Francisco,29048,Refunded,,New,,West,N/A,
